external_id,baslik,Karar,Gerekce,mevcut_kategori,oneri_kategori,knn_oneri,oncelik,risk_skoru,glosh_skoru,hdbscan_kume,knn_baskinlik,tam_kategori_yollari,oneri_yol,label_sim_fark,knn_impurity,ortak_agac_derinligi,supheli_mi
1393864,The Role of Placental Development in Determining Birth Weight and Growth Performance of Lambs,FP-1,"Koyunlarda plasenta ağırlığı, kotiledon sayısı/boyutu ve plasental etkinliğin kuzu doğum ağırlığı ve postnatal büyüme performansı üzerindeki etkilerini inceleyen doğrudan bir zootekni, hayvan yetiştirme ve veteriner reprodüksiyon derlemesidir; çalışmada insan hekimliği bulunmayıp modelin 'Kadın Hastalıkları ve Doğum' önerisi plasenta, doğum ağırlığı ve gebelik terimlerinden kaynaklanan bariz bir tıp yanılgısıdır (FP-1). Mevcut 'Ziraat Mühendisliği' (zootekni) kategorisi uygundur (k-NN yerel uzlaşısı da Veterinerlik yönündedir).",Ziraat Mühendisliği,Kadın Hastalıkları ve Doğum,Veterinerlik,YÜKSEK (Farklı Alt Alan),0.3585157740116119,0.0,93,0.4,Fen > Ziraat > Ziraat Mühendisliği,Fen > Tıp > Kadın Hastalıkları ve Doğum,0.2243307828903198,0.7,1,1
1210255,A New Fractional-order Derivative-based Nonlinear Anisotropic Diffusion Model for Biomedical Imaging,FP-1,"Biyomedikal ultrason görüntülerindeki benek gürültüsünü (speckle noise) gidermek amacıyla kesirli mertebeden türev tabanlı doğrusal olmayan anizotropik difüzyon kısmi diferansiyel denklem (PDE) modelinin ve sonlu farklar çözümünün geliştirildiği doğrudan bir uygulamalı matematik, biyomedikal görüntü işleme ve görüntüleme bilimi araştırmasıdır; çalışmada klinik anestezi uygulaması veya cerrahi süreç bulunmayıp modelin 'Anestezi' önerisi tıbbi görüntüleme bağlamından kaynaklanan absürt bir model yanılgısıdır (FP-1). Mevcut 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Matematik' omurgası uygundur (k-NN yerel uzlaşısı da Bilgisayar Bilimleri yönündedir).","Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Fizikokimya, Kimya, Uygulamalı, Matematik",Anestezi,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.3562471139430999,0.0,68,0.4,"Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi | Fen > Temel Bilimler > Fizikokimya | Fen > Temel Bilimler > Kimya, Uygulamalı | Fen > Temel Bilimler > Matematik",Fen > Tıp > Anestezi,0.2178488969802856,0.7,1,1
1340804,Kovid-19 Hastalığında Kullanılan İlaç Etken Maddesi Molnupiravirin Elektrokimyasal Yöntemlerle Belirlenmesi,FP-1,"COVID-19 tedavisinde kullanılan antiviral ilaç molnupiravirin (MLP) tayini için MWCNT destekli ferrit nanopartikül modifiye camımsı karbon elektrot (CrFe2O4@MWCNT) tabanlı elektrokimyasal sensör geliştirilmesi, voltammetrik analizleri (CV, DPV) ve girişim çalışmalarının incelendiği doğrudan bir analitik kimya, elektrokimya ve nanomalzeme araştırmasıdır; çalışmada klinik hasta takibi veya bulaşıcı hastalık patogenezi bulunmayıp modelin 'Enfeksiyon Hastalıkları' önerisi antiviral etken madde bağlamından kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Kimya, Analitik' ve farmasötik/toksikolojik omurga yeterlidir.","Toksikoloji, Kimya, Analitik",Enfeksiyon Hastalıkları,Viroloji,YÜKSEK (Farklı Alt Alan),0.353750668168068,0.0,54,0.6,"Fen > Eczacılık > Toksikoloji | Fen > Temel Bilimler > Kimya, Analitik",Fen > Tıp > Enfeksiyon Hastalıkları,0.096430480480194,0.8,1,1
1264000,Yapay Zekâ Uygulamalarının İletişim ve Halkla İlişkiler Alanlarındaki Akademik Yansımalarının Niteliksel Değerlendirilmesi,FP-1,"Halkla ilişkiler ve iletişim bilimleri alanında yapay zekâ konulu akademik makalelerin nitel içerik analizidir; ""yapay zekâ"" kelimesi modeli teknik Bilgisayar Bilimleri alanına yanıltmıştır. Mevcut Halkla İlişkiler ve İletişim etiketleri doğrudur.","Halkla İlişkiler, İletişim, İşletme","Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.3532725189311227,0.0028833334378089,147,0.8,Sosyal > Sosyal > Halkla İlişkiler | Sosyal > Sosyal > İletişim | Sosyal > Sosyal > İşletme,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.2072905302047729,0.7,0,1
1398239,Korpus Luteum Varlığının Rutin Ovariohisterektomi Uygulanan Klinik Olarak Sağlıklı Dişi Kedilerde Endometriyal Hiperplazi İçin Bir Risk Faktörü Olarak Değerlendirilmesi,FP-1,"Rutin ovariohisterektomi (kısırlaştırma) uygulanan 50 dişi kedide korpus luteum (CL) varlığı ile kistik endometriyal hiperplazi (CEH) ve subklinik uterin patolojiler arasındaki ilişkinin histopatolojik olarak incelendiği doğrudan bir veteriner hekimliği, veteriner doğum ve jinekoloji araştırmasıdır; çalışmada insan hekimliği bulunmayıp modelin ve yerel kümenin 'Kadın Hastalıkları ve Doğum' önerisi korpus luteum, uterus, ovaryum ve endometriyal hiperplazi gibi jinekolojik terimlerden kaynaklanan klasik bir insan tıbbı model yanılgısıdır (FP-1). Mevcut 'Veterinerlik' kategorisi tek başına tam ve doğrudur.",Veterinerlik,Kadın Hastalıkları ve Doğum,Kadın Hastalıkları ve Doğum,YÜKSEK (Farklı Alt Alan),0.3526322010159492,0.0,45,0.4,Fen > Veterinerlik > Veterinerlik,Fen > Tıp > Kadın Hastalıkları ve Doğum,0.2075205743312835,0.7,1,1
1325187,Sıçanlarda Parasetamol Kaynaklı Testis Toksisitesinde Terapötik Bir Ajan Olarak Bor: Biyokimyasal Bir Bakış Açısı,TP-2,"Sıçanlarda yüksek doz parasetamol (1 g/kg) ile indüklenen akut testis toksisitesine karşı borun (sodyum pentaborat) koruyucu etkilerinin antioksidan enzimler (SOD, CAT, GPx), MDA lipid peroksidasyonu, Kaspaz-3 apoptozu ve pro-inflamatuar sitokinler (TNF-α, IL-1β) üzerinden incelendiği doğrudan bir üreme toksikolojisi, androloji ve deneysel tıp araştırmasıdır; mevcut kategorideki 'Biyoteknoloji' etiketi yöntem yanılgısı/çöp veri olmakla birlikte 'Androloji' ve 'Tıbbi Araştırmalar Deneysel' omurgası korunmalı ve ilaç toksisitesi boyutu için modelin ve k-NN yerel uzlaşısının (%50) isabetle önerdiği Toksikoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Androloji, Biyoteknoloji ve Uygulamalı Mikrobiyoloji, Tıbbi Araştırmalar Deneysel",Toksikoloji,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.351846310529148,0.4366632105232692,135,0.5,Fen > Tıp > Androloji | Fen > Tıp > Biyoteknoloji ve Uygulamalı Mikrobiyoloji | Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen > Eczacılık > Toksikoloji,0.1219443082809448,0.5,1,1
1347853,Evaluation of the Effects of Different Irrigation Solutions on MTA and Dentin Microhardness,TP-1,"Kök kanal irrigasyon solüsyonlarının (EDTA, NaOCl, CHX, sitrik asit) çekilmiş insan dişlerinde uygulanan MTA (mineral trioksit agregat) ve dentin dokusunun Vickers mikrosertliği üzerindeki etkilerini inceleyen doğrudan bir endodonti, dental materyaller ve diş hekimliği araştırmasıdır; mevcut kategorideki 'Malzeme Bilimleri, Kâğıt ve Ahşap' etiketi sistemsel çöp veridir. Modelin ve k-NN yerel uzlaşısının (%80) isabetle belirlediği 'Diş Hekimliği' kategorisi çalışmanın gerçek ve tek ana disiplini olup makale bu alana aktarılmalıdır (TP-1 kategori değişimi).","Malzeme Bilimleri, Kâğıt ve Ahşap, Cerrahi",Diş Hekimliği,Diş Hekimliği,YÜKSEK (Farklı Alt Alan),0.350589493215084,0.0,122,0.8,"Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap | Fen > Tıp > Cerrahi",Fen > Diş Hekimliği > Diş Hekimliği,0.2016842663288116,0.7,1,1
1454389,LOJİSTİK 4.0 BAĞLAMINDA LOJİSTİK MALİYETLERİN SWARA YÖNTEMİ İLE DEĞERLENDİRİLMESİ,TP-2,"Veri tabanında yalnızca ""İşletme"" etiketi yer almaktadır; Lojistik 4.0 kapsamında tedarik zinciri maliyetlerinin SWARA çok kriterli karar verme yöntemiyle optimizasyonu Endüstri Mühendisliği ve Yeşil Lojistik ile disiplinlerarasıdır.",İşletme,"Yeşil, Sürdürülebilir Bilim ve Teknoloji",Endüstri Mühendisliği,KRİTİK (Farklı Ana Disiplin),0.3504556033015251,0.0,43,0.3,Sosyal > Sosyal > İşletme,"Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",0.2013017237186432,0.7,0,1
1388125,"Sıçanların İçme Suyuna Bor İlavesinin Hematolojik Parametreler ile Serum Bor, Kalsiyum, Fosfor ve Magnezyum Seviyelerine Etkilerinin Araştırılması",TP-2,"Wistar Albino sıçanların içme suyuna bor (boraks dekahidrat) ilavesinin serum bor düzeyleri (ICP-OES), mineral metabolizması (Ca, Mg, P) ve hematolojik parametreler üzerindeki etkilerinin ve güvenliğinin araştırıldığı doğrudan bir deneysel tıp ve toksikoloji melez araştırmasıdır; mevcut 'Tıbbi Araştırmalar Deneysel' omurgasının korunması gerekirken bor maruziyeti, subakut toksisite ve hematotoksisite değerlendirmesi boyutu için modelin ve k-NN yerel uzlaşısının önerdiği Toksikoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).",Tıbbi Araştırmalar Deneysel,Toksikoloji,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.3489428146094127,0.4252565914035014,135,0.3,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen > Eczacılık > Toksikoloji,0.1217961907386779,0.5,1,1
1287758,Kent ağaçlarının azalmasının düzenleyici ekosistem hizmetleri üzerindeki etkisi: Edirne Türkiye,TP-2,"Edirne Merkez ilçesi ve Sarayiçi Tavuk Ormanı'nda 2005-2023 yılları arasındaki kent ağaç örtüsü değişiminin i-Tree Canopy aracı kullanılarak karbon tutma ve hava kirleticilerini temizleme kapasitesi (ekosistem hizmetleri) üzerinden incelendiği doğrudan bir kentsel ormancılık, kentsel ekoloji ve mekânsal analiz melez araştırmasıdır; mevcut 'Ekoloji, Coğrafya' omurgasının korunması gerekirken kentsel ormancılık, meşcere/ağaç örtüsü hesaplamaları ve i-Tree ormancılık modellemesi boyutu için modelin ve k-NN yerel uzlaşısının önerdiği Orman Mühendisliği alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Ekoloji, Coğrafya",Orman Mühendisliği,Orman Mühendisliği,YÜKSEK (Farklı Alt Alan),0.3487619709456396,0.1367990587093167,70,0.4,Fen > Temel Bilimler > Ekoloji | Sosyal > Sosyal > Coğrafya,Fen > Mühendislik > Orman Mühendisliği,0.0987491607666015,0.7,1,1
1398387,Influence of time of harvesting on phytochemical composition and antioxidant activity of different organs of Dittrichia viscosa (L.) Greuter,FP-1,"Tıbbi bitki Dittrichia viscosa'nın farklı organlarının (yaprak, kök, çiçek) hasat zamanına göre fitokimyasal içeriği, toplam fenolik/flavonoid miktarları, DPPH radikal süpürme aktivitesi ve LC-MS/MS ile kuersetin, rutin, rosmarinik asit profillemesinin incelendiği doğrudan bir bitki kimyası, analitik kimya ve fitofarmasi araştırmasıdır; çalışmada in vivo deney veya metabolizma/endokrin kliniği bulunmayıp modelin 'Endokrinoloji ve Metabolizma' önerisi geleneksel tıp/sağlık faydaları ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Kimya, Analitik, Bitki Bilimleri' kategorileri eksiksiz ve tamdır.","Kimya, Analitik, Bitki Bilimleri",Endokrinoloji ve Metabolizma,Biyoloji,YÜKSEK (Farklı Alt Alan),0.3484952174602249,0.301078295301715,271,0.4,"Fen > Temel Bilimler > Kimya, Analitik | Fen > Ziraat > Bitki Bilimleri",Fen > Tıp > Endokrinoloji ve Metabolizma,0.0949304103851318,0.6,1,1
1393295,"A comprehensive study on the structural, electrical and optical properties of DC sputtered Molybdenum thin films",TP-2,"DC magnetron sıçratma (sputtering) yöntemiyle üretilen Molibden (Mo) metalik ince filmlerinin taban sıcaklığı, argon basıncı ve film kalınlığına bağlı kristalografik yapısı (XRD), tabaka direnci, NIR yansıtıcılığı ve optoelektronik özelliklerinin incelendiği doğrudan bir uygulamalı fizik, ince film kaplama ve metalurji/malzeme mühendisliği melez araştırmasıdır; mevcut kategorideki 'Matematik' etiketi sistemsel çöp veri olup 'Fizik, Uygulamalı' omurgası korunmalı ve metalik ince film üretimi ile malzeme karakterizasyonu boyutu için modelin ve k-NN yerel uzlaşısının (%80) isabetle önerdiği Metalürji Mühendisliği / Malzeme Bilimleri alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Fizik, Uygulamalı, Matematik",Metalürji Mühendisliği,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.3468336388451641,0.2300186240604663,226,0.8,"Fen > Temel Bilimler > Fizik, Uygulamalı | Fen > Temel Bilimler > Matematik",Fen > Mühendislik > Metalürji Mühendisliği,0.1409399509429931,0.6,1,1
1254169,Türkiye Florası için Yeni Bir Kayıt: Rhynchocorys maxima Richt. ex Stapf (Kafkas Filburnu) (Orobanchaceae),TP-1,"Rize yöresinden toplanan Rhynchocorys maxima (Kafkas Filburnu) türünün morfolojik betimi, teşhis anahtarı ve yayılış haritasıyla Türkiye Florası için ilk kez yeni kayıt olarak tanımlandığı doğrudan bir botanik, bitki taksonomisi ve temel biyoloji araştırmasıdır; mevcut kategorideki 'Kuş Bilimi, Parazitoloji, Su Kaynakları, Zooloji' etiketlerinin tamamı sistemsel çöp veridir. Modelin 'Bahçe Bitkileri' önerisi yabani flora sistematiğini ziraat sanan bir yanılgı olup k-NN yerel uzlaşısının (%50) işaret ettiği 'Biyoloji' (veya Ziraat/Bitki Bilimleri) ana disiplinine aktarılmalıdır (TP-1 kategori değişimi).","Kuş Bilimi, Parazitoloji, Su Kaynakları, Zooloji, Çevre Bilimleri",Bahçe Bitkileri,Biyoloji,YÜKSEK (Farklı Alt Alan),0.3460476669669151,0.0,286,0.5,Fen > Temel Bilimler > Kuş Bilimi | Fen > Temel Bilimler > Parazitoloji | Fen > Temel Bilimler > Su Kaynakları | Fen > Temel Bilimler > Zooloji | Fen > Temel Bilimler > Çevre Bilimleri,Fen > Ziraat > Bahçe Bitkileri,0.1887076199054718,0.7,1,1
1394020,Coğrafi Bilgi Sistemi Tabanlı Analitik Hiyerarşi Yöntemi ile Taşkın Duyarlılık Analizi: Oğulpaşa Deresi Havzası Örneği (Edirne),TP-2,"Veri tabanında sadece ""Coğrafya"" etiketi bulunmaktadır; Oğulpaşa Deresi Havzası'nın taşkın duyarlılık ve hidrolojik risk modellemesi Meteoroloji ve Atmosferik Bilimler / Hidroloji ikincil alanı ile tamamlanmalıdır.",Coğrafya,Meteoroloji ve Atmosferik Bilimler,Meteoroloji ve Atmosferik Bilimler,KRİTİK (Farklı Ana Disiplin),0.3435726541280746,0.0,252,0.3,Sosyal > Sosyal > Coğrafya,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,0.1816361546516418,0.7,0,1
1436788,GIDA ENDÜSTRISI OYNAKLIĞININ ASIMETRIK DAVRANIŞLAR YOLUYLA BAĞLAMSALLAŞTIRILMASI: STOXX EUROPE 600 GIDA FIYAT ENDEKSINDEN KANITLAR.,TP-2,STOXX Europe 600 gıda endeksinde asimetrik GARCH modelleriyle finansal oynaklık analizidir; İktisat ve Finans etiketlerini gıda sektörü piyasası boyutuyla Tarımsal Ekonomi alanıyla tamamlamıştır (Çevre Bilimleri hatalı model yanılgısıdır).,"İktisat, İşletme Finans",Tarımsal Ekonomi ve Politika,Tarımsal Ekonomi ve Politika,KRİTİK (Farklı Ana Disiplin),0.3430959436478176,0.1835097623594434,116,0.3,Sosyal > Sosyal > İktisat | Sosyal > Sosyal > İşletme Finans,Fen > Ziraat > Tarımsal Ekonomi ve Politika,0.277767151594162,0.5,0,1
1394100,METAVERSE VE KENT KESİŞİMİNDEKİ LİTERATÜRÜN BİBLİYOMETRİK ANALİZİ (2012-2026),TP-2,"Web of Science veri tabanında metaverse ve akıllı kent kesişiminde yayımlanmış makalelerin R programı (Biblioshiny) kullanılarak atıf dinamikleri, kavram-tema haritalaması ve yayın eğilimleri açısından incelendiği doğrudan bir bibliyometri, bilişim ve kentsel çalışmalar araştırmasıdır; mevcut 'Bilgisayar Bilimleri, Yapay Zeka, Kentsel Çalışmalar, İşletme' disiplin omurgası korunurken bibliyometrik veri analitiği ve nicel haritalama boyutu için modelin önerdiği İstatistik ve Olasılık alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Bilgisayar Bilimleri, Yapay Zeka, Kentsel Çalışmalar, İşletme",İstatistik ve Olasılık,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.3430613925249157,0.2233448847892989,203,0.4,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka | Sosyal > Sosyal > Kentsel Çalışmalar | Sosyal > Sosyal > İşletme",Fen > Temel Bilimler > İstatistik ve Olasılık,0.1349290609359741,0.6,1,1
1326496,VAROLUŞ SANCISI DUYMADAN YAŞAMAK: PERFECT DAYS FİLMİ ÜZERİNE BİR ÇÖZÜMLEME,FP-1,"Wim Wenders'ın Perfect Days filminin felsefi ve sinematografik anlatı analizidir; modelin 'Mühendislik, Deniz' önerisi bariz bir hubness model hatasıdır ($k$-NN doğru şekilde 'Film' yakalamıştır). Modelin ana önerisi tamamen hatalı olduğu için FP-1 olarak değerlendirilmiştir.","Edebiyat, Felsefe, Müzik, Tiyatro","Mühendislik, Deniz",Film,KRİTİK (Farklı Ana Disiplin),0.3415166507625426,0.4208728593444208,292,0.3,Sosyal > Sosyal > Edebiyat | Sosyal > Sosyal > Felsefe | Sosyal > Sosyal > Müzik | Sosyal > Sosyal > Tiyatro,"Fen > Mühendislik > Mühendislik, Deniz",0.1037098169326782,0.5,0,1
1339223,Novel UV-Visible Spectroscopy method for development and validation of nicardipine hydrochloride in bulk form,FP-1,"Antihipertansif ve antianginal bir ilaç etken maddesi olan Nikardipin hidroklorürün (Nicardipine HCl) dökme formda miktar tayinine yönelik yeni bir UV-Görünür Bölge Spektroskopisi yönteminin geliştirildiği ve analitik validasyon parametrelerinin (doğrusallık, kesinlik, doğruluk, LOD, LOQ) incelendiği doğrudan bir farmasötik analiz ve spektroskopi araştırmasıdır; çalışmada klinik kardiyoloji veya in vivo vasküler deney bulunmayıp modelin 'Kalp ve Kalp Damar Sistemi' önerisi ilacın kardiyovasküler endikasyon açıklamalarından kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Farmakoloji ve Eczacılık, Spektroskopi' etiketleri eksiksiz ve tamdır (k-NN yerel uzlaşısı da %60 Kimya yönündedir).","Farmakoloji ve Eczacılık, Spektroskopi",Kalp ve Kalp Damar Sistemi,Kimya,YÜKSEK (Farklı Alt Alan),0.3406794700026512,0.0,180,0.6,Fen > Eczacılık > Farmakoloji ve Eczacılık | Fen > Temel Bilimler > Spektroskopi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,0.1733699142932891,0.7,1,1
1378487,Analysis of the performance of two moving mesh methods applied to semi-submerged structures with a rotational DOF,TP-2,"Yarı batık deniz yapıları (şamandıra ve Pendulor tipi dalga enerjisi dönüştürücüsü) üzerinde dönel serbestlik derecesine sahip hareketli ağ (dinamik ve kayar ağ - DM/SM) yöntemlerinin Navier-Stokes (RANS), k-ω SST türbülans modeli ve VOF serbest yüzeyli iki fazlı akış hidro-dinamiğiyle simüle edildiği doğrudan bir deniz mühendisliği, hesaplamalı akışkanlar mekaniği (CFD) ve akışkanlar fiziği melez araştırmasıdır; mevcut 'Mühendislik, Deniz' omurgasının korunması gerekirken serbest yüzeyli iki fazlı akış, hareketli ağ fiziği ve hidrodinamik türbülans modellemesi boyutu için modelin önerdiği Fizik, Akışkanlar ve Plazma alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Mühendislik, Deniz","Fizik, Akışkanlar ve Plazma",Mühendislik,YÜKSEK (Farklı Alt Alan),0.3406650035018117,0.3514142954088811,225,0.4,"Fen > Mühendislik > Mühendislik, Deniz","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",0.1508897989988327,0.5,1,1
1367124,"Türkiye’de Arpa, Buğday, Mısır, Pamuk ve Zeytin Üretiminin İklim Değişikliği Üzerindeki Etkisi",TP-2,"Türkiye'de tarımsal ürünlerin (mısır, buğday, pamuk, arpa, zeytin) üretimi ve GSYH değişkenlerinin sera gazı emisyonları ile iklim değişikliği üzerindeki etkilerinin Yapay Sinir Ağları (YSA) ile modellendiği ve tarımsal üretim politikalarının tartışıldığı doğrudan bir tarım ekonomisi, çevre bilimleri ve yapay zeka melez araştırmasıdır; mevcut 'Bilgisayar Bilimleri, Çevre Bilimleri' omurgasının korunması gerekirken tarımsal üretim, GSYH makroekonomik boyutu ve tarım politikaları için modelin ve k-NN yerel uzlaşısının önerdiği Tarımsal Ekonomi ve Politika alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Bilgisayar Bilimleri, Teori ve Metotlar, Çevre Bilimleri",Tarımsal Ekonomi ve Politika,Tarımsal Ekonomi ve Politika,YÜKSEK (Farklı Alt Alan),0.3389728508403011,0.118981360598448,116,0.3,"Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar | Fen > Temel Bilimler > Çevre Bilimleri",Fen > Ziraat > Tarımsal Ekonomi ve Politika,0.1977928876876831,0.6,1,1
1436122,SANAYİ 4.0: ÇEŞİTLİ ÜLKE ÖRNEKLERİ ÜZERİNDEN ULUSAL POLİTİKALARIN VE STRATEJİLERİN İNCELEMESİ,FP-1,"Ulusal kalkınma planları ve kamu sanayi politikaları analizidir; ""Sanayi 4.0"" ifadesi modeli teknik Endüstri Mühendisliği alanına yanıltmıştır (İktisat/Kamu Politikası konusudur).","Kamu Yönetimi, İşletme","Yeşil, Sürdürülebilir Bilim ve Teknoloji",Endüstri Mühendisliği,KRİTİK (Farklı Ana Disiplin),0.3304594976707067,0.0482173184568748,43,0.3,Sosyal > Sosyal > Kamu Yönetimi | Sosyal > Sosyal > İşletme,"Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",0.1097290515899658,0.7,0,1
1180964,Evaluation of X-Ray Shielding Ability of Tungsten Rubber: A GAMOS Monte Carlo Study,TP-2,"Kurşuna alternatif olarak geliştirilen tungsten katkılı kauçuk (TCR) polimer kompozit malzemenin X-ışını soğurma ve zırhlama kapasitesinin GAMOS Monte Carlo simülasyonu ve Phy-X/PSD verileriyle (MFP, HVL, 30-1000 keV foton enerjisi) incelendiği doğrudan bir radyasyon/nükleer fizik ve kompozit malzeme testleri melez araştırmasıdır; mevcut 'Fizik, Nükleer' omurgasının korunması gerekirken polimer kompozit zırh malzemesi özellikleri ve radyasyon testleri boyutu için modelin ve k-NN yerel uzlaşısının önerdiği Malzeme Bilimleri, Özellik ve Test alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Fizik, Nükleer","Malzeme Bilimleri, Özellik ve Test",Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.3292886011109228,0.1749733739318351,26,0.4,"Fen > Temel Bilimler > Fizik, Nükleer","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.1301293075084686,0.6,1,1
1359899,Türkiye mikobiyotası için iki yeni Helotiales kaydı,FP-1,Helotiales takımına ait iki mantar taksonunun (Chloroscypha alutipes ve Rutstroemia bolaris) makroskobik ve mikroskobik betimlemeleriyle Türkiye mikobiyotası için yeni tür kaydı olarak tanımlandığı doğrudan bir mikoloji ve taksonomi araştırmasıdır; çalışmada insan sindirim/karaciğer sistemi bulunmayıp modelin 'Gastroenteroloji ve Hepatoloji' önerisi tamamen anlamsız ve absürt bir model yanılgısıdır (FP-1). Mevcut 'Mantar Bilimi' ana disiplini %100 kusursuz ve tamdır.,Mantar Bilimi,Gastroenteroloji ve Hepatoloji,Biyoloji,YÜKSEK (Farklı Alt Alan),0.3289042234427359,0.3283525109317409,289,0.4,Fen > Temel Bilimler > Mantar Bilimi,Fen > Tıp > Gastroenteroloji ve Hepatoloji,0.1337602734565735,0.5,1,1
1430772,New monolithic post-core concept: a comparison of prefabricated and CAD-CAM fabricated post-cores,FP-1,"Kanal tedavisi görmüş dişlerde farklı post-kor sistemlerinin (fiber post-kompozit kor, prefabrike monolitik fiber ve CAD-CAM monolitik zirkonya) kırılma ve çekme dayanımlarının (fracture/pull-out strength) mekanik olarak karşılaştırıldığı doğrudan bir protetik/restoratif diş hekimliği ve dental biyomekanik araştırmasıdır; çalışmada polimer sentezi veya makromoleküler kimya analizi bulunmayıp ticari dental materyallerin restoratif diş hekimliği performansı test edilmiştir. Modelin 'Polimer Bilimi' önerisi dental kompozit/fiber terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' ana disiplini tam ve yeterlidir.",Diş Hekimliği,Polimer Bilimi,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.3264110985398292,0.0,176,0.5,Fen > Diş Hekimliği > Diş Hekimliği,Fen > Mühendislik > Polimer Bilimi,0.1326031386852264,0.7,1,1
1232595,Çam Ağaçlarında Mantar Hastalığının İzlenmesi için Üçgen Yeşillik İndeksi Analizi: İHA Tabanlı Bir Yaklaşım,TP-1,"Çam ağaçlarında mantar hastalığının İHA tabanlı yüksek çözünürlüklü hava görüntüleri ve Üçgen Yeşillik İndeksi (TGI) uzaktan algılama yöntemiyle izlendiği doğrudan bir uzaktan algılama, fotogrametri, görüntü işleme ve orman koruma/fitopatoloji araştırmasıdır; mevcut kategorideki 'Kuş Bilimi, Mikroskopi, Matematik' etiketleri sistemsel çöp veridir. Modelin 'Bahçe Bitkileri' önerisi çam ormanlarını ziraatla karıştıran bir model yanılgısıdır (FP-1). Mevcut 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi' ile 'Çevre Bilimleri/Ekoloji' korunmalı, çöp etiketler temizlenmelidir (TP-1 kategori temizliği/düzeltmesi).","Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Ekoloji, Kuş Bilimi, Matematik, Mikroskopi, Çevre Bilimleri",Bahçe Bitkileri,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.31929378647756,0.1460495670299303,118,0.7,Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi | Fen > Temel Bilimler > Ekoloji | Fen > Temel Bilimler > Kuş Bilimi | Fen > Temel Bilimler > Matematik | Fen > Temel Bilimler > Mikroskopi | Fen > Temel Bilimler > Çevre Bilimleri,Fen > Ziraat > Bahçe Bitkileri,0.1222325563430786,0.6,1,1
