embedding_row,external_id,doi,language,title
5466,1399545,10.34082/islamiilimler.1839099,TUR,Ebu’l-Feth as-Sâmirî ve Kitâbü’t-Târîh: Bir Toplumun Hafızası
5467,1399546,10.34082/islamiilimler.1836391,TUR,Ferşî Kıraat Farklılıklarının Tevcîhi ve Mânaya Delâleti: el-Bakara 2/245 (فَيُضَاعِفَهُ) ve el-A‘râf 7/57 (بُشْرًا) Örneği
5468,1399547,10.34082/islamiilimler.1838005,TUR,Tefsirden Kelâmî İspata: Fahreddin er-Râzî’nin Tefâdül Ayetlerini Tefsir Tarzındaki Metodolojik Dönüşüm
5469,1399548,10.34082/islamiilimler.1841264,TUR,Muhammed Necmî’nin Manzum Kırk Hadis Tercümesi
5470,1399551,10.34082/islamiilimler.1619047,TUR,Mebâdi-i Aşera Bağlamında Nahiv İlmi
5471,1399552,10.34082/islamiilimler.1837290,TUR,Hıfzıssıhha ve İsrafa Karşı Mücadelenin Bir Örneği Osmanlı Son Dönemi Mina’da Haccın Sıhhî İdaresi ve Alınan Tedbirler
5472,1399554,10.34082/islamiilimler.1836405,TUR,Mâtürîdî ve Ebü’l-Berekât Nesefî’nin Tefsirleri Bağlamında Hanefîlerin Kur’ân’ın Önceki Kitaplarla İlişkisine Yaklaşımları
5473,1399555,10.34082/islamiilimler.1707823,TUR,Mirzâ Mahdûm’un İmâmiyye Şîası’na Yönelik Tenkitleri
5474,1399556,10.34082/islamiilimler.1836571,TUR,Hanefî Mezhebini Orta Asya’ya Taşıyan Bir Fakih Olarak Ebû Hafs el-Kebîr ve Buhara Hanefî Okulu
5475,1399557,10.34082/islamiilimler.1836667,TUR,İllet mi En Yetkin Parça mı?: İbn Sînâ ve Fahreddin er-Râzî’ye Göre Ayrım
5476,1399565,10.34082/islamiilimler.1728936,TUR,Öğretici Görüşleri Çerçevesinde 7-10 Yaş Grubu Kur’an Kursu Programının Değerlendirilmesi
5477,1399571,10.34082/islamiilimler.1836407,TUR,Fıkıh Usulünde İcmâ Teorisinin Delilleri Üzerinde İttifak Problemi
5478,1399575,10.34082/islamiilimler.1836914,TUR,İmam Hatip Lisesi Meslek Dersi Öğretmenlerinin Eğitim Sürecinde Karşılaştıkları Sorunlar ve Çözüm Önerileri
5479,1399576,10.34082/islamiilimler.1836720,TUR,Kur’ân-ı Kerîm’de Şeddeli Kelimeler ve İdğâm Olgusu: Tecvit Terminolojisi Açısından Sistematik Bir İnceleme
5480,1399577,10.34082/islamiilimler.1838965,TUR,Mısırlı Aziz Anthony ve Hıristiyan Mistisizmine Katkıları
5481,1399578,10.34082/islamiilimler.1837087,TUR,Sühreverdî’nin İsbât-ı Vâcib Yöntemi Üzerine Bir Araştırma
5482,1399579,10.34082/islamiilimler.1836390,TUR,Tehânevî'nin Keşşâfü Istılâhâti’l-Fünûn ve’l-Ulûm Adlı Eserindeki Önerme ve Kıyas Maddelerinin Değerlendirilmesi
5483,1399581,10.34082/islamiilimler.1837086,TUR,W. Stanley Jevons’ın ‘Logıc’ (Mantık) Adlı Eserindeki Mantık Görüşleri Üzerine Değerlendirme
5484,1399582,10.34082/islamiilimler.1837990,TUR,Yetişkin Bireylerin Hayatı Anlamlandırmalarında Din Eğitiminin Yeri
5485,1399584,10.17153/oguiibf.1756799,TUR,Anglo-Amerikan Uyumunun Gölgesinde: Birleşik Krallık Dış Politikasında ABD İzleri
5486,1399586,10.17153/oguiibf.1593812,TUR,Üçüncü Yer Olarak Mekân Oluşturmada İnsan Ölçeğinde Mahalleler
5487,1399587,10.17153/oguiibf.1777966,TUR,Akademik ve İdari Personelin Sürdürülebilir Kalkınma Farkındalığını Etkileyen Faktörler: Üniversite Uygulaması
5488,1399589,10.17153/oguiibf.1777555,TUR,Menüde Böcekler mi Var? Türkiyede'ki Tüketicilerde Yenilebilir Böcek Kabulünün Belirleyicilerinin Araştırılması
5489,1399590,10.17153/oguiibf.1798354,TUR,Kaçar Sarayından Osmanlı Divanına: Bir Diplomatın İz Bırakan Hikâyesi (1790-1862)
5490,1399591,10.17153/oguiibf.1582854,TUR,Ekonomik Karmaşıklık ve Çevresel Sürdürülebilirlik Arasındaki Bağlantının Ortaya Çıkarılması: BRICS-T Ülkelerinden Kanıtlar
5491,1399593,10.17153/oguiibf.1767497,TUR,Hegemonik Siyonist Düşünceden Parçalı Etnik Kimliğe: İsrail’in Politik Demografisi
5492,1399596,10.17153/oguiibf.1596734,TUR,Çok Katmanlı Makine Öğrenimi Çerçevesi ile Gelişmiş Kredi Onay Tahmini
5493,1399598,10.17153/oguiibf.1773505,TUR,Küresel İklim Finansmanında Uygulama Boşluğu: Yapısal ve Alıcı Tarafındaki Engeller ve Türkiye Örneği
5494,1399599,10.17153/oguiibf.1581110,TUR,"Ulaştırma ve Depolama Sektöründe Finansal Performans: BİST Üzerine LOPCOW, ARWEN ve RAWEC Yöntemleri ile Kapsamlı Bir Çalışma"
5495,1399601,10.17153/oguiibf.1772090,TUR,"Özalizm ve Neoliberalizmin Entelektüel Kodları: Kriz, İdeoloji ve Küresel Kapitalizme Eklemlenme Ekseninde Türkiye’nin Siyasal-İktisadi Yeniden İnşası"
5496,1399605,10.17153/oguiibf.1796106,TUR,Kültürlerarası İletişim Bağlamında Göç Kavramı: Little Amal’ın Uluslararası Göçünde Türkiye Güzergahı Üzerine Göstergebilimsel Analiz
5497,1399635,10.32552/2026.ActaMedica.1264,ENG,Reconstructive strategies following Fournier’s gangrene: A retrospective analysis of outcomes
5498,1399636,10.32552/2026.ActaMedica.1245,ENG,"Single-center real-world data on the efficacy, safety, and current availability of pegylated interferon-α in hematologic neoplasms"
5499,1399637,10.32552/2026.ActaMedica.1239,ENG,"Subclinical inflammation, endothelial dysfunction and atrial electrical remodeling in early-onset paroxysmal atrial fibrillation without comorbidities"
5500,1399638,10.32552/2026.ActaMedica.1236,ENG,Clinical and cytogenetic characteristics of patients with Triple X syndrome: Experience from a tertiary center
5501,1399639,10.32552/2026.ActaMedica.1235,ENG,The investigation of the inflammation hypothesis in children diagnosed with ASD and ADHD using complete blood count variables
5502,1399640,10.32552/2026.ActaMedica.1214,ENG,Retrospective analysis of quality of life after trans-sacral epiduroscopic laser neural decompression for chronic back pain
5503,1399641,10.32552/2026.ActaMedica.1210,ENG,Structural changes of pelvic/hip entheses and their evolution over time in psoriatic arthritis patients starting bDMARDs
5504,1399642,10.32552/2026.ActaMedica.1192,ENG,Internal valve graft technique versus spreader graft/autospreader flap in functional rhinoplasty: A prospective cohort study
5505,1399643,10.32552/2026.ActaMedica.1174,ENG,Pulmonary thromboembolism presenting with multiple cavitary infarcts: A diagnostic challenge with overlap to granulomatous vasculitis
5506,1399644,10.32552/2026.ActaMedica.1113,ENG,The relationship between sleep posture and subacromial impingement syndrome
5507,1399645,10.5336/jtracom.2025-110333,TUR,Menopozda Akupunktur Tedavisinin Vazomotor Semptomlar ve Uykusuzluk Üzerine Etkisinin Değerlendirilmesi: Randomize Kontrollü Çalışma
5508,1399646,10.5336/jtracom.2025-110592,TUR,Ebeveynlerin Pandemi Döneminde Çocuklarında Kullandıkları Tıbbi Tedavi Dışındaki Uygulamaların Belirlenmesi: Kesitsel Çalışma
5509,1399648,10.5336/jtracom.2025-111865,TUR,Donuk Omuz Tedavisinde Müziğin Etkisi: Randomize Çalışma
5510,1399649,10.5336/ophthal.2025-110083,TUR,"ChatGPT-4o, Claude 3.5 Sonnet ve Google Gemini 2.0 Flash’in   Görüntü Tabanlı Oküler Onkoloji ve Patoloji Sorularındaki  Performansının Değerlendirilmesi: Kesitsel Araştırma"
5511,1399650,10.5336/jtracom.2025-112938,TUR,Adölesanlarda Premenstrüel Dönem Akne Sorununa Yönelik Tamamlayıcı ve Alternatif Tedavi Tercihlerinin Yapısal Eşitlik Modelinde İncelenmesi: Tanımlayıcı Kesitsel Araştırma
5512,1399651,10.5336/jtracom.2025-110509,TUR,"Sedanter Kadınlarda Yin Yoga ve Iyengar Yoga Müdahalelerinin Depresyon, Anksiyete ve Yorgunluk Üzerindeki Etkilerinin Karşılaştırılması: Randomize Kontrollü Çalışma"
5513,1399653,10.5336/jtracom.2025-112504,TUR,Psöriaziste Akupunkturun Tedavi Etkinliği
5514,1399654,10.5336/pharmsci.2024-106355,TUR,Endemik Bitki Malabaila nydeggeri (Yıld. & Dinç) Menemen: İn Vitro Antioksidan ve Enzim İnhibisyon Aktiviteleri
5515,1399656,10.5336/pharmsci.2025-109422,TUR,Normal ve Hiperglisemi Durumlarında Polifenollerin Kardiyomiyosit Fonksiyonu Üzerindeki Etkisi: Deneysel Çalışma
5516,1399660,10.5336/pharmsci.2025-114062,TUR,T-Şekilli Mikroakışkan Bağlantı Cihaz Tekniği Kullanılarak Üretilen Lidokain Yüklü Aljinat Hidrojel Formülasyonlarında Glikolipid Biyosürfaktanın İlaç Salım Davranışı ve Performansı Üzerine Etkisi: Metodolojik Çalışma
5517,1399661,10.5336/pharmsci.2024-107468,TUR,Farmakoekonomi Üzerine Yapılan Çalışmaların Bibliyometrik Analizi (2020-2024): Nicel Analiz Araştırması
5518,1399662,10.5336/pharmsci.2025-112833,TUR,Türkiye’deki Hastane Eczacılarına Yönelik Afet Hazırlığı Anketi: Kesitsel Çalışma
5519,1399663,10.5336/pharmsci.2025-110050,TUR,Mikro- ve Nanoplastiklerin Kişisel Bakım Ürünlerinde Kullanımı ve Toksikolojik Etkileri: Geleneksel Derleme
5520,1399700,10.29278/azd.1791242,TUR,Ticari Öneme Sahip Bazı Balık Türlerinin Kimyasal Kompozisyonu ve Biyoaktif Özellikleri
5521,1399702,10.17341/gazimmfd.1544644,TUR,İnsan-robot işbirliği içeren bir istasyonda ergonomik risk optimizasyonu için dijital insan modellemesi ve deney tasarımının uygulanması
5522,1399703,10.17341/gazimmfd.1722242,TUR,Mikrodalga destekli halka-açılma polimerizasyonu ile Zn(Oct)2 katalizörü varlığında PLA-PEG-PLA üçlü-blok kopolimerlerinin sentezi
5523,1399704,10.17341/gazimmfd.1675074,TUR,Sürekli uçuş kabiliyetine sahip uzun süre havada kalabilen alçak irtifa (LALE) İHA’lar için parçacık sürü optimizasyonu (PSO) ile optimum enerji yönetimi
5524,1399705,10.17341/gazimmfd.1676375,TUR,Simetrik bir scramjet motorunun farklı atmosferik ve çalışma koşulları altında analitik ve nümerik incelenmesi
5525,1399706,10.17341/gazimmfd.1551655,TUR,Sismik yalıtımlı çelik çerçevelerde giren enerji ve yapı tepkilerinin karşılaştırılması
5526,1399707,10.17341/gazimmfd.1633556,TUR,Gezegen hareketlerinin ve açılarının finansal piyasalar üzerindeki etkisi: Derin öğrenme tabanlı bir yaklaşım
5527,1399709,10.17341/gazimmfd.1651726,TUR,Plansız ve planlı sokak dokularında kentsel anlaşılabilirlik: Atça örneği
5528,1399711,10.17341/gazimmfd.1717668,TUR,"Tek makine ağırlıklı erken / geç tamamlanma çizelgeleme problemi için sütun oluşturma, dal-fiyat ve ışın arama algoritmaları"
5529,1399712,10.17341/gazimmfd.1739573,TUR,Çevik dönüşümün başarısında rol oynayan ekip ve yönetici yetkinliklerinin incelenmesi
5530,1399713,10.17341/gazimmfd.1650429,TUR,Türkiye'deki üniversitelerin performans değerlendirmesi: İkili kümeleme analizi ve en etkili VZA modeline dayalı bir yaklaşım
5531,1399715,10.17341/gazimmfd.1770787,TUR,Uçuş sıralaması ve yolcu akışı optimizasyonu: İstanbul Sabiha Gökçen Havalimanı
5532,1399716,10.17341/gazimmfd.1587547,TUR,Nano boyutta hBN kaplamanın pil ayırıcılarının fiziksel özelliklerine etkisi
5533,1399717,10.17341/gazimmfd.1678183,TUR,Mersin’de 2023 Depremleri sonrası arazi kullanımı değişimi: Uzaktan algılama temelli bir analiz
5534,1399718,10.17341/gazimmfd.1619701,TUR,EKS için Purdue mimarisi uyumlu topoloji çıkarımı ve varlık iletişimine dayalı güvenlik kural önerisi yapan yeni bir model yaklaşımı
5535,1399719,10.17341/gazimmfd.1543751,TUR,Tümör tanısında öncü bir yöntem: Zaman domeninde sonlu farklar ve genetik algoritmalar hibrit modeliyle biyoısı transfer analizi
5536,1399720,10.17341/gazimmfd.1513919,TUR,Kalp hastalığı tahmin performansının değerlendirilmesinde özellik seçimi yöntemlerine ve makine öğrenmesi algoritmalarına dayalı karşılaştırmalı bir analiz
5537,1399722,10.17341/gazimmfd.1795834,TUR,Sürdürülebilir teknoloji yönetimi kriterlerinin değerlendirilmesi: Bütünleşik çok kriterli bir yaklaşım
5538,1399723,10.17341/gazimmfd.1742046,TUR,Kamu binalarında NSEB geçişi ve SGE azaltımı için aşamalı bir yaklaşım: İBB Fatih Spor Kompleksi örnek vaka çalışması
5539,1399725,10.17341/gazimmfd.1765317,TUR,Stratejik hedefli projelerin çok kriterli karar verme yöntemleri ile değerlendirilmesi ve iş yükü optimizasyonu: Savunma sanayi örneği
5540,1399727,10.17341/gazimmfd.1676005,TUR,Kestirimci bakımda makine öğrenimi uygulamaları: Veri dengeleme ve öznitelik seçimi analizi
5541,1399729,10.17341/gazimmfd.1496603,TUR,Hiperparametrize edilmiş makine öğrenme algoritmaları ile iş yükü tahmini: Bankacılık sektöründe uygulaması
5542,1399736,10.17341/gazimmfd.1676219,TUR,Topluluk makine öğrenmesi modeli oluşturularak tek kanallı EEG tabanlı biyometrik kimlik tanımlama sistemi
5543,1399743,10.17341/gazimmfd.1767926,TUR,Zeytin karasuyunun membran filtrasyon yöntemleriyle arıtılması sürecinde oluşan filtre çamurunun biyogaza dönüşüm veriminin artırılması
5544,1399748,10.17341/gazimmfd.1596116,TUR,Yeni bir q-rung görüntü bulanık gri ilişkisel analiz yöntemi ve etkinliğinin incelenmesi
5545,1399754,10.17341/gazimmfd.1685046,TUR,Eklemeli imalatla üretilen polimer bal peteği yapıların titreşim performansına geometrik parametrelerin etkisi
5546,1399761,10.17341/gazimmfd.1802830,TUR,Nötrosofik bulanık SAW yöntemi ile sürdürülebilir son adım teslimat araçlarının değerlendirilmesi
5547,1399770,10.17341/gazimmfd.1825212,TUR,Sıra bağımlı hazırlık süreli paralel makine ortamlarında eş zamanlı üretim ve bakım çizelgeleme problemi Endüstri 4.0 tabanlı gerçek zamanlı bir optimizasyon modeli
5548,1399778,10.17341/gazimmfd.1586823,TUR,Dağıtık üretim tesisleri içeren adaptif korumadaki şebekelerde yeni bir röle koordinasyonu uygulaması
5549,1399782,,TUR,Geleneksel sinterleme ve spark plazma sinterleme yöntemlerinin nanokristal yapılı CoCrFeNi yüksek entropili alaşımın mikroyapısal özellikleri ve sertliği üzerine etkilerinin araştırılması
5550,1399784,10.17341/gazimmfd.1656203,TUR,"Ni-Co-W-B iri hacimli metalik cam alaşımına Nb ilavesinin alaşımın camlaşma kabiliyeti, termal stabilitesi ve sertlik özelliklerine etkisinin incelenmesi"
5551,1399785,10.17341/gazimmfd.1663462,TUR,Genelleştirilmiş maksimum entropi yöntemi ile eksik sunumlu (Ill-Posed) çoklu regresyon modelinin parametrelerine biricik tahmin
5552,1399786,10.17341/gazimmfd.1761166,TUR,Darknet tabanlı CNN'ler ile sinyal seviyesinde ağ trafiği sınıflandırması: Yeni bir yöntemsel yaklaşım
5553,1399787,10.17341/gazimmfd.1778548,TUR,Endüstri 5.0'da insan-robot iş birliği: İş gücü planlama optimizasyon modeli
5554,1399788,10.17341/gazimmfd.1798976,TUR,Elektrikli bisiklet paylaşım sistemlerinde heterojen filo ile yeniden dengeleme problemi: Matematiksel model ve sezgisel algoritma
5555,1399789,10.17341/gazimmfd.1774149,TUR,Yeşil hidrojen tedarik zinciri lojistik merkezi seçimi: Yeni bir aralık Tip-2 bulanık BWM–RANCOM–ELECTRE III hibrit yaklaşımı
5556,1399790,10.17341/gazimmfd.1533969,TUR,Çok girdili-çok değişkenli çıktıya sahip derin öğrenme modelleri ile kısa vadeli güneş ışınım şiddeti ve sıcaklık tahmini
5557,1399791,10.17341/gazimmfd.1610635,TUR,DNA dizileri için sezgisel yöntemlere dayalı çoklu dizi hizalama yaklaşımlarının karşılaştırılması
5558,1399793,10.17341/gazimmfd.1631531,TUR,Aktivasyon fonksiyonları ve derin öğrenme mimarilerinin beyin MRI görüntüleri üzerindeki sınıflandırma performanslarının incelenmesi
5559,1399794,10.17341/gazimmfd.1708157,TUR,Karaciğer tümör segmentasyonu için veri füzyonunun ResUNet modeli üzerindeki etkisinin araştırılması
5560,1399795,10.17341/gazimmfd.1716850,TUR,İki aşamalı gürbüz tek atamalı p-Ana dağıtım üssü merkez ve açık uçlu rotalama problemi
5561,1399796,10.17341/gazimmfd.1745136,TUR,Akıllı SERU sistemleri: DeJong öğrenme etkisi ile çok dönemli üretim planlaması yeniliği
5562,1399797,10.17341/gazimmfd.1662870,TUR,Transformatör modelleri ile zaman serisi analizi tabanlı toprak sıcaklığı tahmini
5563,1399798,10.17341/gazimmfd.1635003,TUR,Varlık sayısı kısıtlı portföy optimizasyon probleminin çözümünde yazılım programlarının performans karşılaştırması
5564,1399799,10.17341/gazimmfd.1738216,TUR,Polinomlara dayalı çok kriterli karar verme yöntemleri: Hermite ve Legendre polinomları
5565,1399800,10.17341/gazimmfd.1777501,TUR,Kahve posası kaynaklı lignin nanoparçacıklar: metilen mavisi taşınımı ve fotodinamik özelliklerinin değerlendirilmesi
5566,1399801,10.17341/gazimmfd.1740422,TUR,Prostat kanserlerinde kapalı döngü aşı uygulaması: benzetim tabanlı bir yaklaşım
5567,1399802,10.17341/gazimmfd.1745517,TUR,Perakendecilikte ikame ürün seçimi için Gower benzerliği tabanlı bir yaklaşım
5568,1399805,10.17341/gazimmfd.1512467,TUR,"Trafik güvenliği ile ilgili riskli tutumların, ihlallerin ve yaptırımların değerlendirmesi üzerine bir derleme"
5569,1399806,10.17341/gazimmfd.1790413,TUR,Pembe gürültü enjeksiyonunun EEG tabanlı epileptik nöbet tespiti üzerindeki etkisinin değerlendirilmesi
5570,1399834,10.4274/forbes.galenos.2026.23540,ENG,Suprapatellar Entry Intramedullary Nailing in Adult Tibial Shaft Fractures: A Retrospective Clinical Study
5571,1399836,10.4274/forbes.galenos.2026.33603,ENG,Evaluation of Triglyceride Glucose Index and Systemic Inflammatory Biomarkers in Non-Diabetic Patients with Adhesive Capsulitis: A Cross-Sectional Clinical Study
5572,1399848,10.55730/1300-008X.2890,ENG,"Artificial intelligence in mycology: a systematic review of species identification, biotechnological assessment, and explainable deep learning methods"
5573,1399862,10.55730/1300-008X.2895,ENG,"Novelties in the genus Aethionema (Brassicaceae) in Türkiye: Resurrections, new combinations and status, and new synonyms"
5574,1399864,10.55730/1300-008X.2896,ENG,"Ethnobotanical study of medicinal plants used by the local population in and around Kozak Plateau (Bergama, İzmir, Türkiye)"
5575,1399870,10.55730/1300-0985.2008,ENG,"Neotectonics of the Malatya Basin, SE Türkiye; implications of the reactivations of the faults of the basin during 6 February 2023 earthquakes of the East Anatolian Fault System"
5576,1399882,10.55730/1300-0985.2009,ENG,"Geochemistry of the Upper Jurassic–Lower Cretaceous limestone of the Bilecik Formation in the Dümrek area (Eskişehir, western Central Anatolia): implications for depositional environment and paleotemperature"
5577,1399902,10.5152/ArcHealthSciRes.2026.25230,ENG,Ethical Challenges in Qualitative Research: A Narrative Review
5578,1399903,10.55730/1300-0985.2010,ENG,"Burdigalian–Langhian flora of the Çan–Etili (Çanakkale) Basin, compared with those of Western Türkiye"
5579,1399904,10.55730/1300-0985.2011,ENG,Integrated DInSAR and HVSR microtremor analysis for understanding ground deformation and site effects: case study of the Bawean earthquake (M6.5)
5580,1399905,10.55730/1300-0985.2012,ENG,Numerical study of porosity effects on temperature and fluid flow in Black Sea gas hydrates
5581,1399907,10.55730/1300-0985.2013,ENG,"Effects of seismic filters on pretrained CNN models for fault detection: application to the Delft 3D seismic volume, the Netherlands"
5582,1399913,10.5152/ArcHealthSciRes.2026.25055,ENG,"The Relationship Between Body Awareness and Pain Severity, Static Balance, and Functional Performance in Female Patients with Knee Osteoarthritis: A Cross-Sectional Study"
5583,1399931,10.35674/kent.1860266,TUR,"19. Yüzyılda Seyyahların Gözünden Doğu Karadeniz’de Ulaşım: Altyapı, Güvenlik ve Modernleşme"
5584,1399932,10.35674/kent.1848697,TUR,Belediyelerin Sahipsiz Hayvanlarla İlgili Sorumluluğu
5585,1399933,10.35674/kent.1721296,TUR,Siirt’in Coğrafi İşaretli Ürünlerinin Kent Kimliğine Etkisine Yönelik Bir Araştırma
5586,1399934,10.35674/kent.1669894,TUR,Dijital Reklamcılıkta Yapay Zekâ Uygulamaları Kullanımı ve Etik Tasarım Çerçevesini Tanımlamak
5587,1399935,10.35674/kent.1817634,TUR,Antik Dönem Takılarında Kalsedon Mineralinin Kullanım Eğilimi ve Güncel Dönem Kullanım Devamlılığı
5588,1399936,10.35674/kent.1792106,TUR,Peyzaj Değerleri ile  Ekoturizm Aktivite  Stratejilerinin  Belirlenmesi; Manisa  Örneği
5589,1399937,10.35674/kent.1815270,TUR,"Çevre Haberciliği, Sürdürülebilirlik ve Sosyoloji: Dijital Gazetelerde Yer Alan Orman Yangını Haberleri Üzerine Nitel Bir İnceleme"
5590,1399938,10.35674/kent.1677617,TUR,Nükleer Enerji Muhalefetinde Söylem ve İdeoloji: Türkiye'deki Nükleer Karşıtı Platformun Söylem Analizi
5591,1399939,10.35674/kent.1718509,TUR,Kentsel Sürdürülebilirlik Göstergelerinin Yeni Bir Taksonomisi
5592,1399940,10.35674/kent.1740377,TUR,Tüketici Boykot Davranışına Yönelik Bir Araştırma: “İstanbul İli Örneği”
5593,1399941,10.35674/kent.1825063,TUR,"Tolstoy’un Anlatılarında Aile, Ev ve Geçiş Ritüelleri: Türk Halk Bilimi Açısından Bir Değerlendirme"
5594,1399942,10.35674/kent.1818037,TUR,Türkiye’de İl Düzeyinde Afet Yönetimi Örgütlenmesi: Yozgat İli Örneği
5595,1399943,10.35674/kent.1840896,TUR,"Metot, Araç ve Teknoloji Algısının İş Başarısı Üzerindeki Etkisi: Çevre ve Güvenlik Faktörlerinin Aracılık Rolü Üzerine Bir PLS-SEM Analizi"
5596,1399944,10.35674/kent.1718174,TUR,Yeni Nesil Terapötik Rekreasyon Yöntemlerine Kavramsal Bir Bakış
5597,1399945,10.35674/kent.1741451,TUR,Ekonomik ve Siyasi Amaçları Bakımından Wessex Kralı Alfred ile İngiltere Kralı VIII. Henry’nin Karşılaştırılması: İngiltere Krallığı’nın Kuruluşu
5598,1399946,10.35674/kent.1695579,TUR,Dijital Okuryazarlık ve Dijital Bağımlılık İlişkisinde Psikolojik Sağlamlığın Aracılık Rolü
5599,1399947,10.35674/kent.1719021,TUR,"Akışkan Modernite, Simülasyon ve Kent: Inception’da Şehirlerin Sinematik İnşası"
5600,1399949,10.35674/kent.1745049,TUR,Akış Deneyimi Üzerine Lisansüstü Çalışmaların Bibliyometrik Analizi: Turizm Literatüründeki Eğilimler
5601,1399950,10.35674/kent.1856856,TUR,Türk Siyasal Hayatında Kırsal Modernleşme Yarışı: 1969 ve 1973 Seçim Beyannameleri Işığında CHP’nin “Köykent” ve MHP’nin “Tarım Kent” Projelerinin Karşılaştırmalı Analizi
5602,1399951,10.35674/kent.1755275,TUR,Türkiye’de Afet Lojistiği Kapsamında Barınma Malzemeleri İçin Stratejik Depo İli Seçimi
5603,1399952,10.35674/kent.1718167,TUR,"Avrupa Birliği'nde Seçilmiş Kentlerden Yeşil Ekonomi Uygulamaları: Amsterdam, Freiburg, Kopenhag ve Ljubljana Örnekleri"
5604,1399955,10.35674/kent.1752549,TUR,Neoliberal Kentsel Yönetimde Yerelin Konumu
5605,1399956,10.35674/kent.1844659,TUR,"Osmanlı Kent Yapısında, Üçüncü Ordu-yu Hümayun Karargâhı Bünyesinde Kayıtlı Hastaneler Ve Sağlık Personeli (1888-1889)"
5606,1399957,10.35674/kent.1674414,TUR,Köylerdeki Geleneksel Kerpiç Yapılar İçin Uyarlanabilir Güçlendirme Stratejileri: 2023 Kahramanmaraş Depremleri Sonrası Adıyaman-Kahta Bölgesine Yönelik Bir Değerlendirme
5607,1399958,10.35674/kent.1704294,TUR,Kızıldeniz Krizinin Konteyner Taşımacılığına Etkisi: Süveyş Kanalı ile Ümit Burnu Güzergâhının Karşılaştırması
5608,1399959,10.35674/kent.1663436,TUR,Tarihî Yarımada’da Yer Alan Beş Yıldızlı Otel İşletmelerinin Dijital Ayak İzi: Instagram Paylaşımlarının Reputation Quotient (RQ) Çerçevesinde Analizi
5609,1400027,10.30616/ajb.1887058,TUR,Kavaklıdere (Muğla) Mermer Ocakları bölgesinin florası ve mermer ocaklarının ekosistem üzerine etkileri
5610,1400028,10.30616/ajb.1905635,TUR,"Ihlamur, nane ve adaçaylarının antioksidan kapasiteleri ve fitokimyasal profillerinin karşılaştırmalı değerlendirilmesi"
5611,1400151,10.55730/1300-0098.3644,ENG,The degree of nondensifiability in Hausdorff locally convex topological vector spaces and applications
5612,1400152,10.55730/1300-0098.3645,ENG,Existence of positive periodic solutions for a first-order semilinear functional differential equation with an iterative source term
5613,1400153,10.55730/1300-0098.3646,ENG,"Simplicity in le-semigroups via partitions of full words, and its applications to regularity conditions induced by linear inequalities"
5614,1400154,10.55730/1300-0098.3647,ENG,On the semigroups of order-preserving and orientation-preserving full contraction mappings on a finite chain
5615,1400156,10.55730/1300-0098.3648,ENG,A geometric property characterizing the 3D-generalized clothoids
5616,1400158,10.55730/1300-0098.3649,ENG,Multiplicative Lorentz matrix multiplication and the motion on multiplicative Lorentz plane
5617,1400159,10.55730/1300-0098.3650,ENG,Investigation of the behavior of biparametric potentials associated with the Laplace-Bessel differential operator in weighted Lebesgue spaces
5618,1400160,10.55730/1300-0098.3651,ENG,On Fredholm type integral equations in Hölder spaces: Existence of solutions
5619,1400161,10.55730/1300-0098.3652,ENG,Exploring topological and game-theoretic properties of selective covering bispaces
5620,1400162,10.28948/ngumuh.1862001,TUR,İstanbul Çatalca bölgesi kireçtaşlarının beton agregası olarak uygunluğunun incelenmesi
5621,1400163,10.55730/1300-0098.3653,ENG,The Killing magnetic curves in the anti-de Sitter space H31
5622,1400166,10.29109/gujsc.1841430,TUR,TPMS Çekirdek Katmanlı FDM Sandviç Plakanın Tasarımı ve Termo Elastik Davranışı
5623,1400167,10.29109/gujsc.1844022,TUR,Farklı Karıştırma Süreleriyle Hazırlanan PMMA/NiFe₂O₄ Nanokompozitlerinde Dağılım Kontrollü Termal Bozunma Kinetiği
5624,1400169,10.29109/gujsc.1844435,TUR,C45E malzemenin Tornalama İşleminde Oluşan Kesme Kuvvetlerinin Makine Öğrenmesi Modelleriyle Tahmini: DNN ve XGBoost Modellerinin Performans Karşılaştırması
5625,1400171,10.29109/gujsc.1859024,TUR,İş Makinası Parçalarında Üretim Hatalarının İstatistiksel Proses Kontrol Teknikleri ile Stratejik Kalite Yönetimi Açısından Analizi
5626,1400172,10.29109/gujsc.1863733,TUR,Holey Süper Grafen (HSG) Nano-Katkılı Dizel Motor Yağlarının Tribolojik Özelliklerinin Araştırılması
5627,1400173,10.29109/gujsc.1868572,TUR,Deneysel ve Simülasyon Teknikleri Kullanılarak NiTi ve CuNiTi Diş Teli ve Vida Malzemelerinin Nötron Etkileşim Parametrelerinin İncelenmesi
5628,1400174,10.29109/gujsc.1868792,TUR,IGC Yöntemiyle Ag Nano Toz Üretiminde Gaz Türü ve Basıncın Parçacık Özelliklerine Etkisi
5629,1400175,10.29109/gujsc.1878755,TUR,Geliştirilmiş n–Si Schottky Diyot Performansı için %3 Sn Katkılı ZnO İnce Filmlerde Yapı–Kusur–Arayüz Mühendisliği
5630,1400176,10.29109/gujsc.1903986,TUR,Performance Evaluation of a Geothermal Power Plant Using Energy and Exergy Analysis Methodology
